"type","lineno","license","cust_ID","sched","promised","RO_prn","inv_prn","status","timein","timeout","location","custname","ymm","recno","hat","dateposted","lastitemused","vehicle_ID","writer","odom_in","odom_out","balancedue","writernum","refno","estlaboramt","estpartsamt","esthours","laboramt","partsamt","taxamt","defaultTech","defaultTechParts","hazwaste","shopsupplies","hazwasteamt","shopsuppliesamt","versionstring","taxversion","taxamtmat1","taxamtmat2","taxamtmat3","taxamtmat4","taxamtmat5","taxamtmat6","taxamtmat7","taxamtmat8","taxamtmat9","taxamtlab1","taxamtlab2","taxamtlab3","taxamtlab4","taxamtlab5","taxamtlab6","taxamtlab7","taxamthazmat","taxamtshopsupplies","PrintedDate","discountamt","estdiscountamt","EstimateTax","EstimateHazmat","EstimateShopSupplies","CreatedAsEstimate","ReasonForVisit"
,,"H97TBT",13518,,,,,"C",,,,,,44458,,2005-10-26,,20074,"CG",,,188.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-26,,,,,,,
,,"Z30WYX",17809,,,,,"C",,,,,,60919,,2010-03-05,,23615,"TN",,,217.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-02,,,,,,,
,,,16219,,,,,"C",,,,,,40923,,2005-01-10,,21470,"NF",,,577.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-07,,,,,,,
,,"034GST",20669,,,,,"C",,,,,,52097,,2007-07-10,,27696,"MS",,,425.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-09,,,,,,,
,,"X47WFJ",16130,,,,,"C",,,,,,42384,,2005-05-18,,21334,"SG",,,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-18,,,,,,,
,,"07KRF3",20424,,2007-09-12,,,"C",,,,,,52828,,2007-09-10,,27351,"TN",,,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-07,,,,,,,
,,"9SVF4Z",16590,,,,,"C",,,,,,48251,,2006-08-26,,21973,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-25,,,,,,,
,,"469WJF",29256,,,,,"C",,,,,,73418,,2013-01-07,,39589,"ROB",,,1200.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-26,,,,,,,
,,888197,16668,,,,,"C",,,,,,46999,,2006-05-26,,23025,"CG",,,325.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-26,,,,,,,
,,"F08-1042",18733,,,,,"C",,,,,,62429,,2010-07-30,,31425,"TN",,,106.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-07-29,,,,,,,
,,"10SZR2",24522,,,,,"V",,,,,,61308,,,,33199,"JD",,,195.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-09,,,,,,,
,,,2328,,,,,"C",,,,,,53684,,2007-11-15,,28517,"KN",,,144.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-14,,,,,,,
,,,2476,,,,,"V",,,,,,9609,,,,2511,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-08-18,,,,,,,
,,"R30KMZ",23251,,,,,"V",,,,,,73391,,,,31451,111,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-21,,,,,,,
,,,18070,,,,,"C",,,,,,45174,,2005-12-27,,23914,"CG",,,56.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-12-27,,,,,,,
,,"J06RNM",11471,,,,,"C",,,,,,44135,,2005-09-30,,14455,"SG",,,992.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29,,,,,,,
,,"BR8K368",24631,,,,,"C",,,,,,61628,,2010-05-24,,33351,"CB",,,3732.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-19,,,,,,,
,,,15627,,,,,"C",,,,,,43354,,2005-07-30,,22984,"CG",,,250.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-30,,,,,,,
,,"7RPG71-TX",3193,,,,,"C",,,,,,45060,,2005-12-17,,17084,"CG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-12-15,,,,,,,
,,"096Y1X",15898,,,,,"C",,,,,,46330,,2006-04-06,,23391,"SG",,,277.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-04,,,,,,,
,,"742GBG",18202,,,,,"C",,,,,,49492,,2006-12-02,,24109,"SG",,,293.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-12-02,,,,,,,
,,"S55VPR",20748,,,,,"C",,,,,,56764,,2008-10-17,,27820,"DM",,,142.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-16,,,,,,,
,,"ELK2105",26595,,,,,"C",,,,,,66031,,2011-07-28,,35950,"CB",,,1121.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-07-26,,,,,,,
,,"N35TNY",15785,,2006-08-19,,,"C",,,,,,48153,,2006-08-19,,20859,"TN",,,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-19,,,,,,,
,,,167,,,,,"V",,,,,,4079,,,,2120,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-02-10,,,,,,,
,,"774NTY",18783,,,,,"C",,,,,,67601,,2011-12-28,,30241,"TN",,,44.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-28,,,,,,,
,,"YHV53W",5029,,,,,"C",,,,,,52492,,2007-08-07,,18701,"TN",,,90.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-07,,,,,,,
,,"FOZ7KL",14659,,,,,"C",,,,,,41689,,2005-03-22,,19252,"SG",,,294.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-18,,,,,,,
,,"J66DNX",17763,,,,,"C",,,,,,52155,,2007-07-13,,23480,"MS",,,1156.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-12,,,,,,,
,,"946LDR",16621,,,,,"C",,,,,,67391,,2011-12-05,,27865,"TN",,,411.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-02,,,,,,,
,,"415MCZ",18544,,,,,"C",,,,,,48402,,2006-09-06,,24651,"SG",,,236.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-05,,,,,,,
,,"DK8R408",26141,,,,,"C",,,,,,73201,,2012-12-13,,40430,111,,,88.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-13,,,,,,,
,,"V65WHX",13774,,,,,"C",,,,,,55532,,2008-05-31,,18033,"DM",,,864.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-05-29,,,,,,,
,,"BF8F349",27333,,,,,"C",,,,,,70255,,2012-07-23,,36934,"TF",,,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-23,,,,,,,
,,,44,,,,,"C",,,,,,46714,,2006-05-04,,24604,"CG",,,86.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-04,,,,,,,
,,"X74DXX",19553,,,,,"C",,,,,,49089,,2006-10-31,,26115,"SG",,,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-30,,,,,,,
,,"NRD268",6862,,,,,"C",,,,,,61053,,2010-03-22,,32905,"CB",,,611.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-16,,,,,,,
,,"699DDH",17405,,,,,"C",,,,,,46182,,2006-03-24,,23018,"SG",,,447.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-23,,,,,,,
,,"970PWW",20776,,,,,"C",,,,,,54301,,2008-02-08,,28403,"CB",,,929.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-11,,,,,,,
,,"BM8L616",24685,,,,,"C",,,,,,61755,,2010-06-01,,33423,"CB",,,551.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-01,,,,,,,
,,"156YTK",19780,,,,,"C",,,,,,62833,,2010-09-03,,27162,111,,,478.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-02,,,,,,,
,,"KD5LPB",24246,,,,,"C",,,,,,60645,,2010-02-03,,32818,"CB",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-02,,,,,,,
,,"T85VNW",19236,,,,,"C",,,,,,48205,,2006-08-23,,25628,"SG",,,423.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-23,,,,,,,
,,"BLL0XX",17476,,,,,"C",,,,,,43611,,2005-08-18,,23118,"CG",,,118.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-18,,,,,,,
,,"DVZ998",22032,,,,,"C",,,,,,60227,,2009-12-17,,30514,"JD",,,35.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-12-17,,,,,,,
,,"TTH915",28476,,,,,"C",,,,,,71276,,2012-09-08,,38489,"ROB",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-07,,,,,,,
,,"RNT79P",2650,,,,,"C",,,,,,51631,,2007-06-01,,10512,"SG",,,189.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-01,,,,,,,
,,"MCZ",17516,,,,,"C",,,,,,48344,,2006-09-01,,23171,"SG",,,345.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-31,,,,,,,
,,"GRGN58",11051,,,,,"C",,,,,,48373,,2006-09-12,,21392,"SG",,,675.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-02,,,,,,,
,,"424CZF",7631,,,,,"C",,,,,,49038,,2006-10-25,,21878,"NM",,,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-25,,,,,,,
,,"BLC 996",22391,,,,,"C",,,,,,57371,,2009-01-08,,30271,"CB",,,94.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-06,,,,,,,
,,"5VCP51",17113,,,,,"C",,,,,,48446,,2006-09-08,,22819,"NM",,,23.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-08,,,,,,,
,,,14879,,,,,"C",,,,,,44022,,2005-09-21,,23340,"CG",,,180.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-19,,,,,,,
,,"501WWR",18641,,2006-05-11,,,"C",,,,,,46804,,2006-05-11,,24792,"CG",,,589.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-11,,,,,,,
,,,10197,,,,,"C",,,,,,42009,,2005-04-16,,22202,"NF",,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-04-16,,,,,,,
,,"9DYWW",24792,,,,,"C",,,,,,73908,,2013-01-19,,40859,"KIT",,,205.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-19,,,,,,,
,,"IA",7863,,,,,"C",,,,,,41078,,2005-01-22,,21564,"SG",,,21.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-22,,,,,,,
,,"W72SBC",20283,,,,,"C",,,,,,54696,,2008-02-26,,27723,"CB",,,166.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-26,,,,,,,
,,,26106,,,,,"V",,,,,,66593,,,,36286,"TN",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-20,,,,,,,
,,"8XFG47",4049,,,,,"C",,,,,,56553,,2008-09-20,,30095,"DM",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-20,,,,,,,
,,"94VLJ2",17426,,,,,"C",,,,,,50309,,2006-12-31,,26785,"NM",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-12,,,,,,,
,,"SLK96R",15113,,,,,"C",,,,,,46426,,2006-04-14,,19872,"CG",,,889.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-12,,,,,,,
,,,19516,,,,,"C",,,,,,48983,,2006-10-21,,26062,"SG",,,294.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-21,,,,,,,
,,"8HX-K20",1399,,,,,"C",,,,,,48898,,2006-10-14,,18133,"SG",,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-14,,,,,,,
,,"T28ZTY",22927,,,,,"C",,,,,,62761,,2010-08-27,,30998,111,,,16.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-27,,,,,,,
,,"367 JDL",20575,,,,,"C",,,,,,51839,,2007-06-16,,27569,"MS",,,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-16,,,,,,,
,,,17128,,,,,"C",,,,,,44668,,2005-11-16,,23673,"SG",,,1334.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-14,,,,,,,
,,"DC2H898",29619,,,,,"V",,,,,,72706,,,,40126,"ROB",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-17,,,,,,,
,,"YRD704",16443,,,,,"C",,,,,,45791,,2006-02-18,,21788,"CG",,,479.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-17,,,,,,,
,,"20DYT1",19378,,,,,"C",,,,,,59832,,2009-11-05,,25852,"CB",,,1174.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-02,,,,,,,
,,"X01BHV",2650,,,,,"C",,,,,,62724,,2010-08-24,,28390,"CB",,,279.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-24,,,,,,,
,,"YFZ66N",8489,,,,,"C",,,,,,40902,,2005-01-08,,9572,"SG",,,100.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-07,,,,,,,
,,"MLRB12",25768,,,,,"C",,,,,,66274,,2011-08-24,,36104,"CB",,,532.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-22,,,,,,,
,,"X27BJS",20655,,2007-10-03,,,"C",,,,,,53164,,2007-10-03,,27676,"SG",,,697.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-03,,,,,,,
,,"W88VTS",19078,,,,,"C",,,,,,47843,,2006-07-29,,25410,"SG",,,45.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-29,,,,,,,
,,"944YSS",11224,,,,,"C",,,,,,70720,,2012-08-14,,38832,111,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-14,,,,,,,
,,"HXT232",26383,,,,,"C",,,,,,65569,,2011-06-13,,35668,"KIT",,,646.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-04,,,,,,,
,,"IAJSTU",17738,,,,,"C",,,,,,62026,,2010-06-23,,32890,"CB",,,276.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-23,,,,,,,
,,"PBT99J",8797,,,,,"C",,,,,,50404,,2007-02-21,,12357,"SG",,,74.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-20,,,,,,,
,,"JFN436",22286,,,,,"C",,,,,,58374,,2009-05-14,,30134,"CB",,,784.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-14,,,,,,,
,,"DD8T741",21207,,,,,"C",,,,,,67956,,2012-02-03,,36754,"CB",,,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-03,,,,,,,
,,"V07JYX",16107,,,,,"C",,,,,,43345,,2005-07-29,,21302,"SG",,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-29,,,,,,,
,,"BP8 D586",21655,,,,,"C",,,,,,65863,,2011-07-28,,35775,"CB",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-07-08,,,,,,,
,,"21J VV8",26440,,,,,"C",,,,,,72759,,2012-11-21,,35739,"ROB",,,680.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-19,,,,,,,
,,,22435,,,,,"C",,,,,,56901,,2008-11-01,,30328,"INM",,,55.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-01,,,,,,,
,,"219 HKL",19420,,,,,"C",,,,,,52663,,2007-08-22,,25909,"SG",,,146.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-21,,,,,,,
,,"N98WP2",10640,,,,,"C",,,,,,53193,,2007-10-05,,21386,"SG",,,587.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-05,,,,,,,
,,"795GGD",16471,,,,,"C",,,,,,66696,,2011-10-01,,36349,"SG",,,38.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-01,,,,,,,
,,"X62PKH",24721,,,,,"C",,,,,,63893,,2010-12-11,,33478,"CB",,,353.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-12-10,,,,,,,
,,"DC5M782",24216,,,,,"C",,,,,,71974,,2012-10-11,,37222,111,,,32.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-11,,,,,,,
,,"841LDY",24730,,,,,"C",,,,,,61914,,2010-06-17,,33491,"CB",,,572.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-15,,,,,,,
,,"306FBG",19381,,,,,"C",,,,,,48600,,2006-09-23,,25854,"SG",,,672.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-22,,,,,,,
,,"305GXR",26565,,,,,"C",,,,,,66011,,2011-07-26,,35912,"CB",,,518.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-07-25,,,,,,,
,,"BX9F907",27359,,,,,"C",,,,,,67799,,2012-01-19,,36974,"CB",,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-19,,,,,,,
,,"49DFB6",22490,,,,,"C",,,,,,57029,,2008-11-18,,30399,"CB",,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-17,,,,,,,
,,"TXC61Y",14305,,,,,"C",,,,,,43654,,2005-08-23,,18789,"SG",,,356.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-22,,,,,,,
,,"86HGS7",20776,,,,,"C",,,,,,59686,,2009-10-17,,31455,"DM",,,13.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10-17,,,,,,,
,,658,16668,,,,,"C",,,,,,52855,,2007-09-10,,27800,"SG",,,56.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-10,,,,,,,
,,"L77MFD",20938,,,,,"C",,,,,,68969,,2012-05-05,,28113,111,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-03,,,,,,,
,,"Y05FRB",21033,,,,,"C",,,,,,56076,,2008-07-31,,28278,"CB",,,637.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-28,,,,,,,
,,"803 PGC",21902,,,,,"C",,,,,,56906,,2008-11-01,,30325,"INM",,,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-01,,,,,,,
,,"BLC309",27085,,,,,"V",,,,,,67182,,,,36602,"TN",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-15,,,,,,,
,,"694 RRB",24589,,,,,"C",,,,,,70802,,2012-08-18,,33284,"ROB",,,1313.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-17,,,,,,,
,,"T35SHP",14970,,,,,"C",,,,,,44272,,2005-10-11,,19676,"CG",,,270.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-10,,,,,,,
,,"BDY8450",27693,,,,,"V",,,,,,68641,,,,37447,"KIT",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-05,,,,,,,
,,"CWL 920",20976,,,,,"C",,,,,,72453,,2012-11-03,,39926,"KIT",,,478.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-03,,,,,,,
,,"AN84366",29806,,,,,"C",,,,,,73132,,2012-12-10,,40391,111,,,23.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-10,,,,,,,
,,"XJH48J",15502,,,,,"C",,,,,,56444,,2008-09-08,,20428,"DM",,,562.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-08,,,,,,,
,,"GBJ424",20917,,,,,"V",,,,,,65205,,,,32555,"KIT",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-04-29,,,,,,,
,,"196JXZ",11912,,,,,"V",,,,,,43908,,,,16097,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-10,,,,,,,
,,"F40FXG",18625,,,,,"C",,,,,,51810,,2007-06-15,,27554,"SG",,,109.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-14,,,,,,,
,,"6VBC82",16552,,,,,"C",,,,,,47462,,2006-07-01,,21925,"TN",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-01,,,,,,,
,,"X66RDR",25377,,,,,"C",,,,,,69307,,2012-06-02,,34362,"TF",,,22.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-02,,,,,,,
,,"D63GBJ",18831,,,,,"C",,,,,,51388,,2007-05-11,,25066,"MS",,,406.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-10,,,,,,,
,,"ZZ3MMB",26601,,,,,"C",,,,,,66036,,2011-08-01,,35956,"CB",,,1046.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-07-27,,,,,,,
,,"K11VPF",20776,,,,,"C",,,,,,43714,,2005-08-27,,10810,"SG",,,276.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-25,,,,,,,
,,,29061,,,,,"V",,,,,,71422,,,,39314,"ROB",,,3303.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-14,,,,,,,
,,"HDW752",22387,,,,,"C",,,,,,61821,,2010-06-07,,32198,"CB",,,587.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-07,,,,,,,
,,"319PCF",21315,,,,,"C",,,,,,61882,,2010-06-12,,28703,"CB",,,525.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-12,,,,,,,
,,"660CPY",22582,,,,,"C",,,,,,57410,,2009-01-10,,30516,"TN",,,58.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-10,,,,,,,
,,"RGS083",24175,,,,,"C",,,,,,61440,,2010-04-28,,32713,"TN",,,1136.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-26,,,,,,,
,,890558,16668,,,,,"C",,,,,,47304,,2006-06-20,,24430,"SG",,,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-20,,,,,,,
,,"X94GLP",18468,,,,,"C",,,,,,54999,,2008-03-31,,27988,"DM",,,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-31,,,,,,,
,,"96V7480",24168,,,,,"C",,,,,,63191,,2010-10-06,,34254,"CB",,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-10-06,,,,,,,
,,"596TUP",27348,,,,,"C",,,,,,68810,,2012-04-23,,36956,111,,,255.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-20,,,,,,,
,,"305NFS",16408,,,,,"C",,,,,,69175,,2012-05-22,,21738,111,,,313.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-09,,,,,,,
,,"S29JWL",15365,,,,,"C",,,,,,58414,,2009-06-02,,22916,"CB",,,3159.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-19,,,,,,,
,,"8WRX81",22001,,,,,"C",,,,,,55964,,2008-07-17,,29725,"CB",,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-16,,,,,,,
,,"152SPC",24199,,,,,"V",,,,,,65678,,,,32745,"CB",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-15,,,,,,,
,,1142106,11224,,,,,"C",,,,,,74205,,2013-02-06,,41047,"ROB",,,20.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-06,,,,,,,
,,,26106,,,,,"C",,,,,,61709,,2010-05-27,,33402,"TN",,,141.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-26,,,,,,,
,,"FMT014",19414,,,,,"C",,,,,,48693,,2006-09-29,,25902,"SG",,,307.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-29,,,,,,,
,,"CK24L",21343,,,,,"C",,,,,,54163,,2008-01-12,,28746,"TN",,,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-29,,,,,,,
,,"3XRW45",13381,,,,,"C",,,,,,42940,,2005-06-28,,19178,"CG",,,24.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-28,,,,,,,
,,"LYH007",23387,,,,,"C",,,,,,66892,,2011-10-21,,31638,"KIT",,,38.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-21,,,,,,,
,,"95FHT3",23927,,,,,"C",,,,,,65850,,2011-07-16,,32365,"CB",,,1822.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-07-07,,,,,,,
,,"EJ41YR",28821,,,,,"C",,,,,,70909,,2012-08-23,,38967,"KIT",,,494.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-22,,,,,,,
,,"CK6P986",29218,,,,,"C",,,,,,71786,,2012-10-05,,39530,"ROB",,,603.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-02,,,,,,,
,,,18814,,,,,"C",,,,,,47249,,2006-06-16,,25043,"SG",,,215.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-16,,,,,,,
,,"W07BZY",23390,,,,,"C",,,,,,58900,,2009-09-01,,31642,"CB",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-14,,,,,,,
,,"6SX T04",20122,,,,,"C",,,,,,50588,,2007-03-07,,26936,"SG",,,97.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-07,,,,,,,
,,"1534DV",28283,,,,,"C",,,,,,71196,,2012-09-05,,38225,"TF",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-05,,,,,,,
